"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","EMP","TOT","PC_WKGPOP","Q","2016-Q4",43.28416,
"ZAF","EMP","TOT","PC_WKGPOP","Q","2017-Q1",43.83745,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2000-Q3",38.95031,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2001-Q1",40.41476,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2001-Q3",35.88563,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2002-Q1",36.69981,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2002-Q3",35.44773,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2003-Q1",34.64909,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2003-Q3",34.90547,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2004-Q1",34.02645,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2004-Q3",34.86748,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2005-Q1",35.35052,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2005-Q3",36.96701,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2006-Q1",37.55988,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2006-Q3",38.02513,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2007-Q1",37.00807,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2007-Q3",37.73822,"E"
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2008-Q1",38.19267,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2008-Q2",38.44827,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2008-Q3",38.43806,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2008-Q4",38.65668,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2009-Q1",38.51605,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2009-Q2",37.74923,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2009-Q3",36.50823,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2009-Q4",36.32467,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2010-Q1",35.68966,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2010-Q2",35.44202,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2010-Q3",34.73914,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2010-Q4",35.18575,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2011-Q1",35.10432,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2011-Q2",35.36731,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2011-Q3",35.71344,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2011-Q4",36.23535,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2012-Q1",36.08298,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2012-Q2",35.85722,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2012-Q3",36.12326,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2012-Q4",35.80399,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2013-Q1",36.02106,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2013-Q2",36.55756,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",37.67887,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",37.46654,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",37.15508,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",37.01134,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2014-Q3",36.51887,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2014-Q4",36.78128,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2015-Q1",37.32295,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2015-Q2",37.59565,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2015-Q3",37.81545,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2015-Q4",37.93372,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2016-Q1",37.07582,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2016-Q2",36.51692,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2016-Q3",36.96008,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2016-Q4",37.57485,
"ZAF","EMP","WOMEN","PC_WKGPOP","Q","2017-Q1",38.25671,
"EU28","EMP","MEN","THND_PER","Q","2005-Q1",116895.1,
"EU28","EMP","MEN","THND_PER","Q","2005-Q2",117156.3,
"EU28","EMP","MEN","THND_PER","Q","2005-Q3",117490,
"EU28","EMP","MEN","THND_PER","Q","2005-Q4",118035.8,
"EU28","EMP","MEN","THND_PER","Q","2006-Q1",118558,
"EU28","EMP","MEN","THND_PER","Q","2006-Q2",119187.9,
"EU28","EMP","MEN","THND_PER","Q","2006-Q3",119729.4,
"EU28","EMP","MEN","THND_PER","Q","2006-Q4",120164,"B"
"EU28","EMP","MEN","THND_PER","Q","2007-Q1",121320.6,
"EU28","EMP","MEN","THND_PER","Q","2007-Q2",121910.9,
"EU28","EMP","MEN","THND_PER","Q","2007-Q3",122441.6,
"EU28","EMP","MEN","THND_PER","Q","2007-Q4",122730.8,
"EU28","EMP","MEN","THND_PER","Q","2008-Q1",123284,
"EU28","EMP","MEN","THND_PER","Q","2008-Q2",123252,
"EU28","EMP","MEN","THND_PER","Q","2008-Q3",123033.6,
"EU28","EMP","MEN","THND_PER","Q","2008-Q4",122353.8,
"EU28","EMP","MEN","THND_PER","Q","2009-Q1",121168.1,
"EU28","EMP","MEN","THND_PER","Q","2009-Q2",119982.4,
"EU28","EMP","MEN","THND_PER","Q","2009-Q3",119142.5,
"EU28","EMP","MEN","THND_PER","Q","2009-Q4",118751,
"EU28","EMP","MEN","THND_PER","Q","2010-Q1",117960.9,
"EU28","EMP","MEN","THND_PER","Q","2010-Q2",118031,
"EU28","EMP","MEN","THND_PER","Q","2010-Q3",118004.8,
"EU28","EMP","MEN","THND_PER","Q","2010-Q4",117926.3,
"EU28","EMP","MEN","THND_PER","Q","2011-Q1",118088.2,
"EU28","EMP","MEN","THND_PER","Q","2011-Q2",117927.5,
"EU28","EMP","MEN","THND_PER","Q","2011-Q3",117570.2,
"EU28","EMP","MEN","THND_PER","Q","2011-Q4",117436.2,
"EU28","EMP","MEN","THND_PER","Q","2012-Q1",117356,
"EU28","EMP","MEN","THND_PER","Q","2012-Q2",117222.4,
"EU28","EMP","MEN","THND_PER","Q","2012-Q3",117171.8,
"EU28","EMP","MEN","THND_PER","Q","2012-Q4",116971.1,
"EU28","EMP","MEN","THND_PER","Q","2013-Q1",116504,
"EU28","EMP","MEN","THND_PER","Q","2013-Q2",116651.6,
"EU28","EMP","MEN","THND_PER","Q","2013-Q3",116665.5,
"EU28","EMP","MEN","THND_PER","Q","2013-Q4",116952.3,
"EU28","EMP","MEN","THND_PER","Q","2014-Q1",117529.4,
"EU28","EMP","MEN","THND_PER","Q","2014-Q2",117949.6,
"EU28","EMP","MEN","THND_PER","Q","2014-Q3",118379.3,
"EU28","EMP","MEN","THND_PER","Q","2014-Q4",118562.2,
"EU28","EMP","MEN","THND_PER","Q","2015-Q1",118919.5,
"EU28","EMP","MEN","THND_PER","Q","2015-Q2",119041.7,
"EU28","EMP","MEN","THND_PER","Q","2015-Q3",119610.7,
"EU28","EMP","MEN","THND_PER","Q","2015-Q4",120202,
"EU28","EMP","MEN","THND_PER","Q","2016-Q1",120678.8,
"EU28","EMP","MEN","THND_PER","Q","2016-Q2",121171.5,
"EU28","EMP","MEN","THND_PER","Q","2016-Q3",121474.4,
"EU28","EMP","MEN","THND_PER","Q","2016-Q4",121840.7,
"EU28","EMP","TOT","THND_PER","Q","2005-Q1",209322.8,
"EU28","EMP","TOT","THND_PER","Q","2005-Q2",209966.6,
"EU28","EMP","TOT","THND_PER","Q","2005-Q3",210769.4,
"EU28","EMP","TOT","THND_PER","Q","2005-Q4",211845.1,
"EU28","EMP","TOT","THND_PER","Q","2006-Q1",212947.2,
"EU28","EMP","TOT","THND_PER","Q","2006-Q2",214169.1,
"EU28","EMP","TOT","THND_PER","Q","2006-Q3",215263.2,
"EU28","EMP","TOT","THND_PER","Q","2006-Q4",216173.2,"B"
"EU28","EMP","TOT","THND_PER","Q","2007-Q1",218497.1,
"EU28","EMP","TOT","THND_PER","Q","2007-Q2",219788.5,
"EU28","EMP","TOT","THND_PER","Q","2007-Q3",221005.3,
"EU28","EMP","TOT","THND_PER","Q","2007-Q4",221855.8,
"EU28","EMP","TOT","THND_PER","Q","2008-Q1",222858.7,
"EU28","EMP","TOT","THND_PER","Q","2008-Q2",222983.2,
"EU28","EMP","TOT","THND_PER","Q","2008-Q3",222968.8,
"EU28","EMP","TOT","THND_PER","Q","2008-Q4",222313.1,
"EU28","EMP","TOT","THND_PER","Q","2009-Q1",220879.8,
"EU28","EMP","TOT","THND_PER","Q","2009-Q2",219416.8,
"EU28","EMP","TOT","THND_PER","Q","2009-Q3",217824.4,
"EU28","EMP","TOT","THND_PER","Q","2009-Q4",217733.9,
"EU28","EMP","TOT","THND_PER","Q","2010-Q1",216244.5,
"EU28","EMP","TOT","THND_PER","Q","2010-Q2",216291.9,
"EU28","EMP","TOT","THND_PER","Q","2010-Q3",216149.5,
"EU28","EMP","TOT","THND_PER","Q","2010-Q4",216067.4,
"EU28","EMP","TOT","THND_PER","Q","2011-Q1",216578.1,
"EU28","EMP","TOT","THND_PER","Q","2011-Q2",216443.5,
"EU28","EMP","TOT","THND_PER","Q","2011-Q3",215956.3,
"EU28","EMP","TOT","THND_PER","Q","2011-Q4",215958.5,
"EU28","EMP","TOT","THND_PER","Q","2012-Q1",215924.4,
"EU28","EMP","TOT","THND_PER","Q","2012-Q2",215821,
"EU28","EMP","TOT","THND_PER","Q","2012-Q3",215855.8,
"EU28","EMP","TOT","THND_PER","Q","2012-Q4",215597.3,
"EU28","EMP","TOT","THND_PER","Q","2013-Q1",214994.8,
"EU28","EMP","TOT","THND_PER","Q","2013-Q2",215314.1,
"EU28","EMP","TOT","THND_PER","Q","2013-Q3",215514.9,
"EU28","EMP","TOT","THND_PER","Q","2013-Q4",216027.6,
"EU28","EMP","TOT","THND_PER","Q","2014-Q1",217260.1,
"EU28","EMP","TOT","THND_PER","Q","2014-Q2",217931.7,
"EU28","EMP","TOT","THND_PER","Q","2014-Q3",218763.7,
"EU28","EMP","TOT","THND_PER","Q","2014-Q4",219328.7,
"EU28","EMP","TOT","THND_PER","Q","2015-Q1",219801.1,
"EU28","EMP","TOT","THND_PER","Q","2015-Q2",220302.1,
"EU28","EMP","TOT","THND_PER","Q","2015-Q3",221207.5,
"EU28","EMP","TOT","THND_PER","Q","2015-Q4",222162.5,
"EU28","EMP","TOT","THND_PER","Q","2016-Q1",223110,
"EU28","EMP","TOT","THND_PER","Q","2016-Q2",223981.1,
"EU28","EMP","TOT","THND_PER","Q","2016-Q3",224652.8,
"EU28","EMP","TOT","THND_PER","Q","2016-Q4",225432.6,
"EU28","EMP","WOMEN","THND_PER","Q","2005-Q1",92427.75,
"EU28","EMP","WOMEN","THND_PER","Q","2005-Q2",92810.31,
"EU28","EMP","WOMEN","THND_PER","Q","2005-Q3",93279.37,
"EU28","EMP","WOMEN","THND_PER","Q","2005-Q4",93809.29,
"EU28","EMP","WOMEN","THND_PER","Q","2006-Q1",94389.19,
"EU28","EMP","WOMEN","THND_PER","Q","2006-Q2",94981.22,
"EU28","EMP","WOMEN","THND_PER","Q","2006-Q3",95533.8,
"EU28","EMP","WOMEN","THND_PER","Q","2006-Q4",96009.17,"B"
"EU28","EMP","WOMEN","THND_PER","Q","2007-Q1",97176.57,
"EU28","EMP","WOMEN","THND_PER","Q","2007-Q2",97877.63,
"EU28","EMP","WOMEN","THND_PER","Q","2007-Q3",98563.73,
"EU28","EMP","WOMEN","THND_PER","Q","2007-Q4",99124.91,
"EU28","EMP","WOMEN","THND_PER","Q","2008-Q1",99574.67,
"EU28","EMP","WOMEN","THND_PER","Q","2008-Q2",99731.12,
"EU28","EMP","WOMEN","THND_PER","Q","2008-Q3",99935.19,
"EU28","EMP","WOMEN","THND_PER","Q","2008-Q4",99959.32,
"EU28","EMP","WOMEN","THND_PER","Q","2009-Q1",99711.68,
"EU28","EMP","WOMEN","THND_PER","Q","2009-Q2",99434.46,
"EU28","EMP","WOMEN","THND_PER","Q","2009-Q3",98681.95,
"EU28","EMP","WOMEN","THND_PER","Q","2009-Q4",98982.91,
"EU28","EMP","WOMEN","THND_PER","Q","2010-Q1",98283.55,
"EU28","EMP","WOMEN","THND_PER","Q","2010-Q2",98260.95,
"EU28","EMP","WOMEN","THND_PER","Q","2010-Q3",98144.67,
"EU28","EMP","WOMEN","THND_PER","Q","2010-Q4",98141.11,
"EU28","EMP","WOMEN","THND_PER","Q","2011-Q1",98489.9,
"EU28","EMP","WOMEN","THND_PER","Q","2011-Q2",98516.04,
"EU28","EMP","WOMEN","THND_PER","Q","2011-Q3",98386.09,
"EU28","EMP","WOMEN","THND_PER","Q","2011-Q4",98522.29,
"EU28","EMP","WOMEN","THND_PER","Q","2012-Q1",98568.41,
"EU28","EMP","WOMEN","THND_PER","Q","2012-Q2",98598.57,
"EU28","EMP","WOMEN","THND_PER","Q","2012-Q3",98684.01,
"EU28","EMP","WOMEN","THND_PER","Q","2012-Q4",98626.21,
"EU28","EMP","WOMEN","THND_PER","Q","2013-Q1",98490.84,
"EU28","EMP","WOMEN","THND_PER","Q","2013-Q2",98662.51,
"EU28","EMP","WOMEN","THND_PER","Q","2013-Q3",98849.42,
"EU28","EMP","WOMEN","THND_PER","Q","2013-Q4",99075.29,
"EU28","EMP","WOMEN","THND_PER","Q","2014-Q1",99730.7,
"EU28","EMP","WOMEN","THND_PER","Q","2014-Q2",99982.15,
"EU28","EMP","WOMEN","THND_PER","Q","2014-Q3",100384.4,
"EU28","EMP","WOMEN","THND_PER","Q","2014-Q4",100766.5,
"EU28","EMP","WOMEN","THND_PER","Q","2015-Q1",100881.6,
"EU28","EMP","WOMEN","THND_PER","Q","2015-Q2",101260.4,
"EU28","EMP","WOMEN","THND_PER","Q","2015-Q3",101596.7,
"EU28","EMP","WOMEN","THND_PER","Q","2015-Q4",101960.4,
"EU28","EMP","WOMEN","THND_PER","Q","2016-Q1",102431.2,
"EU28","EMP","WOMEN","THND_PER","Q","2016-Q2",102809.6,
"EU28","EMP","WOMEN","THND_PER","Q","2016-Q3",103178.4,
"EU28","EMP","WOMEN","THND_PER","Q","2016-Q4",103591.9,
"EU28","EMP","MEN","PC_WKGPOP","Q","2005-Q1",70.69186,
"EU28","EMP","MEN","PC_WKGPOP","Q","2005-Q2",70.72871,
"EU28","EMP","MEN","PC_WKGPOP","Q","2005-Q3",70.83791,
"EU28","EMP","MEN","PC_WKGPOP","Q","2005-Q4",71.01065,
"EU28","EMP","MEN","PC_WKGPOP","Q","2006-Q1",71.26221,
"EU28","EMP","MEN","PC_WKGPOP","Q","2006-Q2",71.51357,
"EU28","EMP","MEN","PC_WKGPOP","Q","2006-Q3",71.79045,
"EU28","EMP","MEN","PC_WKGPOP","Q","2006-Q4",71.94379,"B"
"EU28","EMP","MEN","PC_WKGPOP","Q","2007-Q1",72.14856,
"EU28","EMP","MEN","PC_WKGPOP","Q","2007-Q2",72.36964,
"EU28","EMP","MEN","PC_WKGPOP","Q","2007-Q3",72.45138,
"EU28","EMP","MEN","PC_WKGPOP","Q","2007-Q4",72.61628,
"EU28","EMP","MEN","PC_WKGPOP","Q","2008-Q1",72.83147,
"EU28","EMP","MEN","PC_WKGPOP","Q","2008-Q2",72.80657,
"EU28","EMP","MEN","PC_WKGPOP","Q","2008-Q3",72.6441,
"EU28","EMP","MEN","PC_WKGPOP","Q","2008-Q4",72.2257,
"EU28","EMP","MEN","PC_WKGPOP","Q","2009-Q1",71.36845,
"EU28","EMP","MEN","PC_WKGPOP","Q","2009-Q2",70.69444,
"EU28","EMP","MEN","PC_WKGPOP","Q","2009-Q3",70.27831,
"EU28","EMP","MEN","PC_WKGPOP","Q","2009-Q4",70.03334,
"EU28","EMP","MEN","PC_WKGPOP","Q","2010-Q1",70.01189,
"EU28","EMP","MEN","PC_WKGPOP","Q","2010-Q2",70.08842,
"EU28","EMP","MEN","PC_WKGPOP","Q","2010-Q3",70.07959,
"EU28","EMP","MEN","PC_WKGPOP","Q","2010-Q4",70.0979,
"EU28","EMP","MEN","PC_WKGPOP","Q","2011-Q1",70.12932,
"EU28","EMP","MEN","PC_WKGPOP","Q","2011-Q2",70.0383,
"EU28","EMP","MEN","PC_WKGPOP","Q","2011-Q3",69.86083,
"EU28","EMP","MEN","PC_WKGPOP","Q","2011-Q4",69.75648,
"EU28","EMP","MEN","PC_WKGPOP","Q","2012-Q1",69.72039,
"EU28","EMP","MEN","PC_WKGPOP","Q","2012-Q2",69.64978,
"EU28","EMP","MEN","PC_WKGPOP","Q","2012-Q3",69.5284,
"EU28","EMP","MEN","PC_WKGPOP","Q","2012-Q4",69.49387,
"EU28","EMP","MEN","PC_WKGPOP","Q","2013-Q1",69.2881,
"EU28","EMP","MEN","PC_WKGPOP","Q","2013-Q2",69.34284,
"EU28","EMP","MEN","PC_WKGPOP","Q","2013-Q3",69.38997,
"EU28","EMP","MEN","PC_WKGPOP","Q","2013-Q4",69.5743,
"EU28","EMP","MEN","PC_WKGPOP","Q","2014-Q1",69.75748,
"EU28","EMP","MEN","PC_WKGPOP","Q","2014-Q2",69.93539,
"EU28","EMP","MEN","PC_WKGPOP","Q","2014-Q3",70.22845,
"EU28","EMP","MEN","PC_WKGPOP","Q","2014-Q4",70.32163,
"EU28","EMP","MEN","PC_WKGPOP","Q","2015-Q1",70.54971,
"EU28","EMP","MEN","PC_WKGPOP","Q","2015-Q2",70.60677,
"EU28","EMP","MEN","PC_WKGPOP","Q","2015-Q3",70.98976,
"EU28","EMP","MEN","PC_WKGPOP","Q","2015-Q4",71.25203,
"EU28","EMP","MEN","PC_WKGPOP","Q","2016-Q1",71.56956,
"EU28","EMP","MEN","PC_WKGPOP","Q","2016-Q2",71.81497,
"EU28","EMP","MEN","PC_WKGPOP","Q","2016-Q3",71.8932,
"EU28","EMP","MEN","PC_WKGPOP","Q","2016-Q4",72.01701,
"EU28","EMP","TOT","PC_WKGPOP","Q","2005-Q1",63.24562,
"EU28","EMP","TOT","PC_WKGPOP","Q","2005-Q2",63.34007,
"EU28","EMP","TOT","PC_WKGPOP","Q","2005-Q3",63.49955,
"EU28","EMP","TOT","PC_WKGPOP","Q","2005-Q4",63.67408,
"EU28","EMP","TOT","PC_WKGPOP","Q","2006-Q1",64.00249,
"EU28","EMP","TOT","PC_WKGPOP","Q","2006-Q2",64.26796,
"EU28","EMP","TOT","PC_WKGPOP","Q","2006-Q3",64.54565,
"EU28","EMP","TOT","PC_WKGPOP","Q","2006-Q4",64.70512,"B"
"EU28","EMP","TOT","PC_WKGPOP","Q","2007-Q1",64.93503,
"EU28","EMP","TOT","PC_WKGPOP","Q","2007-Q2",65.16783,
"EU28","EMP","TOT","PC_WKGPOP","Q","2007-Q3",65.35134,
"EU28","EMP","TOT","PC_WKGPOP","Q","2007-Q4",65.54723,
"EU28","EMP","TOT","PC_WKGPOP","Q","2008-Q1",65.76178,
"EU28","EMP","TOT","PC_WKGPOP","Q","2008-Q2",65.80006,
"EU28","EMP","TOT","PC_WKGPOP","Q","2008-Q3",65.7604,
"EU28","EMP","TOT","PC_WKGPOP","Q","2008-Q4",65.5461,
"EU28","EMP","TOT","PC_WKGPOP","Q","2009-Q1",64.92802,
"EU28","EMP","TOT","PC_WKGPOP","Q","2009-Q2",64.54559,
"EU28","EMP","TOT","PC_WKGPOP","Q","2009-Q3",64.2195,
"EU28","EMP","TOT","PC_WKGPOP","Q","2009-Q4",64.14228,
"EU28","EMP","TOT","PC_WKGPOP","Q","2010-Q1",64.06624,
"EU28","EMP","TOT","PC_WKGPOP","Q","2010-Q2",64.11229,
"EU28","EMP","TOT","PC_WKGPOP","Q","2010-Q3",64.1368,
"EU28","EMP","TOT","PC_WKGPOP","Q","2010-Q4",64.15724,
"EU28","EMP","TOT","PC_WKGPOP","Q","2011-Q1",64.20924,
"EU28","EMP","TOT","PC_WKGPOP","Q","2011-Q2",64.19447,
"EU28","EMP","TOT","PC_WKGPOP","Q","2011-Q3",64.11008,
"EU28","EMP","TOT","PC_WKGPOP","Q","2011-Q4",64.07262,
"EU28","EMP","TOT","PC_WKGPOP","Q","2012-Q1",64.08369,
"EU28","EMP","TOT","PC_WKGPOP","Q","2012-Q2",64.0635,
"EU28","EMP","TOT","PC_WKGPOP","Q","2012-Q3",64.02531,
"EU28","EMP","TOT","PC_WKGPOP","Q","2012-Q4",64.02944,
"EU28","EMP","TOT","PC_WKGPOP","Q","2013-Q1",63.92543,
"EU28","EMP","TOT","PC_WKGPOP","Q","2013-Q2",63.99791,
"EU28","EMP","TOT","PC_WKGPOP","Q","2013-Q3",64.0838,
"EU28","EMP","TOT","PC_WKGPOP","Q","2013-Q4",64.24073,
"EU28","EMP","TOT","PC_WKGPOP","Q","2014-Q1",64.5042,
"EU28","EMP","TOT","PC_WKGPOP","Q","2014-Q2",64.67117,
"EU28","EMP","TOT","PC_WKGPOP","Q","2014-Q3",64.92335,
"EU28","EMP","TOT","PC_WKGPOP","Q","2014-Q4",65.07545,
"EU28","EMP","TOT","PC_WKGPOP","Q","2015-Q1",65.27563,
"EU28","EMP","TOT","PC_WKGPOP","Q","2015-Q2",65.43745,
"EU28","EMP","TOT","PC_WKGPOP","Q","2015-Q3",65.72105,
"EU28","EMP","TOT","PC_WKGPOP","Q","2015-Q4",65.9751,
"EU28","EMP","TOT","PC_WKGPOP","Q","2016-Q1",66.26537,
"EU28","EMP","TOT","PC_WKGPOP","Q","2016-Q2",66.50021,
"EU28","EMP","TOT","PC_WKGPOP","Q","2016-Q3",66.67747,
"EU28","EMP","TOT","PC_WKGPOP","Q","2016-Q4",66.86328,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2005-Q1",55.84568,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2005-Q2",55.99184,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2005-Q3",56.19577,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2005-Q4",56.37871,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2006-Q1",56.77245,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2006-Q2",57.05292,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2006-Q3",57.32977,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2006-Q4",57.49609,"B"
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2007-Q1",57.7589,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2007-Q2",58.01236,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2007-Q3",58.29242,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2007-Q4",58.52947,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2008-Q1",58.73176,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2008-Q2",58.84032,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2008-Q3",58.92532,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2008-Q4",58.9178,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2009-Q1",58.54045,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2009-Q2",58.43838,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2009-Q3",58.18785,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2009-Q4",58.28959,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2010-Q1",58.16868,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2010-Q2",58.18436,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2010-Q3",58.23162,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2010-Q4",58.25645,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2011-Q1",58.33514,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2011-Q2",58.39423,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2011-Q3",58.39885,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2011-Q4",58.43055,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2012-Q1",58.48778,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2012-Q2",58.52008,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2012-Q3",58.55965,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2012-Q4",58.60152,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2013-Q1",58.60013,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2013-Q2",58.68689,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",58.80899,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",58.93613,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",59.28917,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",59.43988,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2014-Q3",59.6506,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2014-Q4",59.8576,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2015-Q1",60.02909,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2015-Q2",60.28653,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2015-Q3",60.47749,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2015-Q4",60.71749,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2016-Q1",60.98518,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2016-Q2",61.20516,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2016-Q3",61.4707,
"EU28","EMP","WOMEN","PC_WKGPOP","Q","2016-Q4",61.71201,
"OECD","EMP","MEN","THND_PER","Q","2005-Q1",300267.4,"E"
"OECD","EMP","MEN","THND_PER","Q","2005-Q2",301263.3,"E"
"OECD","EMP","MEN","THND_PER","Q","2005-Q3",302703.7,"E"
"OECD","EMP","MEN","THND_PER","Q","2005-Q4",303617.9,"E"
"OECD","EMP","MEN","THND_PER","Q","2006-Q1",304740.2,"E"
"OECD","EMP","MEN","THND_PER","Q","2006-Q2",305931.9,"E"
"OECD","EMP","MEN","THND_PER","Q","2006-Q3",306974.3,"E"
"OECD","EMP","MEN","THND_PER","Q","2006-Q4",308499.6,"E"
"OECD","EMP","MEN","THND_PER","Q","2007-Q1",309623.8,"E"
"OECD","EMP","MEN","THND_PER","Q","2007-Q2",310505.7,
"OECD","EMP","MEN","THND_PER","Q","2007-Q3",310925.9,"E"
"OECD","EMP","MEN","THND_PER","Q","2007-Q4",311852.3,"E"
"OECD","EMP","MEN","THND_PER","Q","2008-Q1",312695.7,"E"
"OECD","EMP","MEN","THND_PER","Q","2008-Q2",312716.1,
"OECD","EMP","MEN","THND_PER","Q","2008-Q3",312071.6,"E"
"OECD","EMP","MEN","THND_PER","Q","2008-Q4",309909.3,"E"
"OECD","EMP","MEN","THND_PER","Q","2009-Q1",306105.4,"E"
"OECD","EMP","MEN","THND_PER","Q","2009-Q2",303741.7,"B"
"OECD","EMP","MEN","THND_PER","Q","2009-Q3",302860.8,"E"
"OECD","EMP","MEN","THND_PER","Q","2009-Q4",302832.6,"E"
"OECD","EMP","MEN","THND_PER","Q","2010-Q1",302305.2,"E"
